"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Ärzte","Ärztedichte","Innere Medizin","1845,3","75657","41","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Innere Medizin","3749,4","44993","12","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Innere Medizin","2550,5","63763","25","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Innere Medizin","3376,9","37146","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Innere Medizin","3441,5","37857","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Innere Medizin","7749,3","54245","7","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Kinderheilkunde","742,3","8165","11","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Kinderheilkunde","1951,3","17562","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Allgemeinmedizin","1666,1","1326206","796","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Allgemeinmedizin","1968,3","80701","41","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Allgemeinmedizin","1555,2","63763","41","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Allgemeinmedizin","1992,5","37857","19","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Allgemeinmedizin","3,5","14","4","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Kinderheilkunde","1496,7","188586","126","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Kinderheilkunde","921,5","1843","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Kinderheilkunde","5506","5506","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","2166","6498","3","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Allgemeinmedizin","994,3","45736","46","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Allgemeinmedizin","1957,8","50903","26","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Allgemeinmedizin","2093,5","66992","32","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Allgemeinmedizin","1719,5","75657","44","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6340","12680","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1537,8","39982","26","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6973,5","13947","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","5033","20132","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6024,8","24099","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","-88888888","4","0","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Innere Medizin","1644,9","46058","28","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Innere Medizin","5404,7","102689","19","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Innere Medizin","-88888888","14","0","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Innere Medizin","5220,6","26103","5","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Innere Medizin","4874,4","38995","8","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Innere Medizin","4621,7","27730","6","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","4615","4615","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Kinderheilkunde","843,2","5059","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Kinderheilkunde","1155","10395","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","1189,7","3569","3","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Kinderheilkunde","1220,4","6102","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Kinderheilkunde","1810,8","7243","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Allgemeinmedizin","1485,8","37146","25","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Allgemeinmedizin","1486,4","62430","42","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Allgemeinmedizin","2139,4","102689","48","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Allgemeinmedizin","2474,1","47007","19","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Kinderheilkunde","1538","6152","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","3994","3994","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Kinderheilkunde","1098,5","6591","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Kinderheilkunde","2710,3","10841","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Kinderheilkunde","2620,3","10481","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Kinderheilkunde","785,4","10995","14","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1827,8","32901","18","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","2332,2","683347","293","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","4037,3","24224","6","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1584,3","31685","20","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","8864,8","53189","6","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6373,3","25493","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Innere Medizin","207,4","18876","91","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Innere Medizin","1880,1","84604","45","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Innere Medizin","4901,4","53915","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Kinderheilkunde","1516,8","7584","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Kinderheilkunde","5263","10526","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Kinderheilkunde","1644","6576","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Kinderheilkunde","2479,3","9917","4","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Kinderheilkunde","2368,5","4737","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2006","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Innere Medizin","1475,4","45736","31","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Innere Medizin","5655,9","50903","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Innere Medizin","5306","47754","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Innere Medizin","4700,7","47007","10","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2006","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1789,7","23266","13","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","2271,4","31800","14","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","11092,7","33278","3","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6587","26348","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2006","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Innere Medizin","4479,5","26877","6","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Innere Medizin","1871","76709","41","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Innere Medizin","1868,8","85964","46","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Innere Medizin","4420,3","39783","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Innere Medizin","3577,5","82283","23","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","408,7","1351445","3307","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","412,8","61514","149","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","282,4","63832","226","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","925,2","39783","43","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","378,7","55288","146","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1256,7","67864","54","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Allgemeinmedizin","1285,8","55288","43","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Allgemeinmedizin","1679,8","26877","16","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Allgemeinmedizin","1633","48990","30","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","835,1","22548","27","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","2045","28630","14","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","8933,3","53600","6","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3478,6","24350","7","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","6147,5","24590","4","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","7090,5","14181","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","708,8","51745","73","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","896,6","56487","63","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","429,7","48990","114","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","538,3","50600","94","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Innere Medizin","3449,1","37940","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Innere Medizin","3614,3","50600","14","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Innere Medizin","190,4","19228","101","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Innere Medizin","1723","46520","27","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Allgemeinmedizin","2841,5","48306","17","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Allgemeinmedizin","2259,5","56487","25","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Allgemeinmedizin","1660,8","64773","39","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Allgemeinmedizin","3129,4","28165","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","1534","191745","125","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Kinderheilkunde","1397,4","6987","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Kinderheilkunde","1191,7","10725","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Kinderheilkunde","1247,6","6238","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1850,9","33317","18","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","457,1","37940","83","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1173,5","28165","24","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1027,3","55475","54","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Kinderheilkunde","838","5028","6","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Kinderheilkunde","5288,5","10577","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Kinderheilkunde","748,1","8229","11","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Kinderheilkunde","803,6","11251","14","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Kinderheilkunde","1332,9","10663","8","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
